a_year,a_ref,v_id,c_id,c_class,c_sex,c_agegroup,c_sever,c_loc,c_move,c_school,c_pcv,c_pedinj,c_vtype
2022,4843,2,1,Motorcyclist,Male,45-54,Slightly injured,,,Other,,,Motorcycle (125cc and above)
2022,4844,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2022,4845,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2022,4846,1,1,Driver,Male,65+,Slightly injured,,,Other,,,Car
2022,4847,2,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4848,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4849,1,1,Driver,Male,65+,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2022,4850,1,1,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2022,4850,2,2,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2022,4851,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2022,4852,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2022,4852,1,2,Vehicle passenger - front,Male,25-34,Slightly injured,,,Other,,,Car
2022,4853,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2022,4854,1,1,Vehicle passenger - rear,Female,Under 10,Slightly injured,,,Other,,,Car
2022,4854,1,2,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4854,2,3,Driver,Male,65+,Slightly injured,,,Other,,,Car
2022,4855,2,1,Vehicle passenger - rear,Female,17-24,Slightly injured,,,Other,,,Car
2022,4856,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2022,4856,3,2,Vehicle passenger - front,Male,25-34,Slightly injured,,,Other,,,Car
2022,4857,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2022,4857,1,2,Vehicle passenger - front,Male,35-44,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2022,4858,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2022,4858,2,2,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2022,4859,1,1,Vehicle passenger - front,Female,10-16,Slightly injured,,,Other,,,Car
2022,4860,1,1,Driver,Male,55-64,Slightly injured,,,Other,,,Car
2022,4861,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Bus or coach (17+ passengers)
2022,4862,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2022,4862,1,2,Vehicle passenger - front,Male,35-44,Slightly injured,,,Other,,,Car
2022,4862,1,3,Vehicle passenger - rear,Female,35-44,Slightly injured,,,Other,,,Car
2022,4863,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2022,4863,0,2,Pedestrian,Female,25-34,Slightly injured,,,Other,,,
2022,4863,2,3,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2022,4863,3,4,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2022,4863,4,5,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2022,4864,0,1,Pedestrian,Male,35-44,Seriously injured,On footway or verge,Unknown / other,Other,Not a bus or coach passenger,No,
2022,4865,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2022,4865,1,2,Vehicle passenger - front,Female,35-44,Slightly injured,,,Other,,,Car
2022,4865,2,3,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4865,2,4,Vehicle passenger - front,Male,45-54,Slightly injured,,,Other,,,Car
2022,4866,2,1,Pedal cyclist,Male,17-24,Slightly injured,,,Other,,,Pedal cycle
2022,4867,1,1,Vehicle passenger - rear,Female,35-44,Slightly injured,,,Other,,,Car
2022,4868,2,1,Vehicle passenger - rear,Female,Under 10,Slightly injured,,,Other,,,Car
2022,4868,2,2,Vehicle passenger - rear,Female,Under 10,Slightly injured,,,Other,,,Car
2022,4868,1,3,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4869,2,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2022,4870,1,1,Vehicle passenger - front,Male,35-44,Slightly injured,,,Other,,,Car
2022,4871,0,1,Pedestrian,Female,25-34,Seriously injured,On footway or verge,Unknown / other,Other,Not a bus or coach passenger,No,
2022,4872,2,1,Motorcyclist,Male,25-34,Slightly injured,,,Other,,,Motorcycle (125cc and above)
2022,4873,2,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2022,4874,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2022,4874,1,2,Vehicle passenger - rear,Male,25-34,Slightly injured,,,Other,,,Car
2022,4874,1,3,Vehicle passenger - front,Male,35-44,Slightly injured,,,Other,,,Car
2022,4875,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2022,4876,0,1,Pedestrian,Male,65+,Seriously injured,In carriageway crossing elsewhere,Crossing from drivers nearside,Other,Not a bus or coach passenger,No,
2022,4877,1,1,Pedal cyclist,Female,45-54,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Pedal cycle
2022,4878,1,1,Driver,Male,65+,Slightly injured,,,Other,,,Car
2022,4879,2,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2022,4880,1,1,Vehicle passenger - rear,Male,Under 10,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2022,4881,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2022,4881,1,2,Vehicle passenger - front,Female,10-16,Slightly injured,,,Other,,,Car
2022,4882,1,1,Driver,Female,65+,Slightly injured,,,Other,,,Car
2022,4883,2,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2022,4884,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2022,4885,2,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2022,4886,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2022,4887,1,1,Pedal cyclist,Male,25-34,Slightly injured,,,Other,,,Pedal cycle
2022,4888,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2022,4889,2,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2022,4890,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4891,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2022,4892,1,1,Driver,Male,65+,Slightly injured,,,Other,,,Car
2022,4893,1,1,Driver,Male,55-64,Slightly injured,,,Other,,,Goods 7.5 tonnes or over
2022,4894,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4895,2,1,Driver,Female,45-54,Slightly injured,,,Other,,,Invalid vehicle / other 3 wheeler
2022,4896,0,1,Pedestrian,Female,17-24,Seriously injured,In carriageway on pedestrian crossing,Crossing from drivers offside,Other,Not a bus or coach passenger,No,
2022,4897,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2022,4897,1,2,Vehicle passenger - front,Male,35-44,Slightly injured,,,Other,,,Car
2022,4898,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2022,4899,3,1,Vehicle passenger - front,Female,17-24,Slightly injured,,,Other,,,Car
2022,4900,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2022,4901,1,1,Driver,Male,45-54,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4901,2,2,Driver,Male,55-64,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Goods 3.5 tonnes or less
2022,4902,0,1,Pedestrian,Female,55-64,Seriously injured,In carriageway crossing elsewhere,Crossing from drivers nearside,Other,Not a bus or coach passenger,No,
2022,4903,1,1,Driver,Female,65+,Slightly injured,,,Other,,,Car
2022,4903,2,2,Driver,Female,35-44,Slightly injured,,,Other,,,Goods 7.5 tonnes or over
2022,4904,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2022,4905,2,1,Driver,Male,45-54,Slightly injured,,,Other,,,Agricultural vehicle
2022,4906,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2022,4907,1,1,Driver,Male,25-34,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2022,4907,2,2,Driver,Female,55-64,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2022,4907,3,3,Driver,Male,45-54,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Goods 3.5 tonnes or less
2022,4908,2,1,Pedal cyclist,Male,17-24,Slightly injured,,,Other,,,Pedal cycle
2022,4909,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2022,4909,1,2,Vehicle passenger - front,Female,25-34,Slightly injured,,,Other,,,Car
2022,4910,1,1,Vehicle passenger - rear,Male,55-64,Slightly injured,,,Other,,,Bus or coach (17+ passengers)
2022,4911,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2022,4911,2,2,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2022,4912,1,1,Vehicle passenger - front,Female,55-64,Slightly injured,,,Other,,,Car
2022,4913,1,1,Driver,Male,35-44,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2022,4914,2,1,Vehicle passenger - rear,Male,35-44,Slightly injured,,,Other,,,Car - taxi (hackney)
2022,4914,2,2,Vehicle passenger - rear,Female,35-44,Slightly injured,,,Other,,,Car - taxi (hackney)
2022,4915,1,1,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2022,4916,1,1,Driver,Male,65+,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4916,1,2,Vehicle passenger - front,Female,65+,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4916,2,3,Driver,Female,35-44,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4917,2,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2022,4917,1,2,Vehicle passenger - front,Female,25-34,Slightly injured,,,Other,,,Car
2022,4918,2,1,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2022,4919,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2022,4920,2,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4921,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4922,2,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4923,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4923,1,2,Vehicle passenger - front,Male,25-34,Slightly injured,,,Other,,,Car
2022,4924,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2022,4925,2,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2022,4926,2,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2022,4927,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2022,4928,0,1,Pedestrian,Male,55-64,Slightly injured,,,Other,,,
2022,4929,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4929,1,2,Vehicle passenger - rear,Male,10-16,Slightly injured,,,School pupil on journey to / from school,,,Car
2022,4929,1,3,Vehicle passenger - rear,Female,10-16,Slightly injured,,,School pupil on journey to / from school,,,Car
2022,4930,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4931,2,1,Vehicle passenger - rear,Male,55-64,Slightly injured,,,Other,,,Car
2022,4932,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2022,4933,1,1,Driver,Female,65+,Slightly injured,,,Other,,,Car
2022,4934,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4934,2,2,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2022,4935,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4936,2,1,Driver,Female,25-34,Slightly injured,,,Other,,,Other motor vehicle
2022,4937,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2022,4937,1,2,Vehicle passenger - front,Male,35-44,Slightly injured,,,Other,,,Car
2022,4937,2,3,Driver,Male,55-64,Slightly injured,,,Other,,,Minibus (8-16 passengers)
2022,4937,2,4,Vehicle passenger - front,Female,45-54,Slightly injured,,,Other,,,Minibus (8-16 passengers)
2022,4937,2,5,Vehicle passenger - rear,Female,35-44,Slightly injured,,,Other,,,Minibus (8-16 passengers)
2022,4937,2,6,Vehicle passenger - rear,Female,17-24,Slightly injured,,,Other,,,Minibus (8-16 passengers)
2022,4937,2,7,Vehicle passenger - rear,Male,17-24,Slightly injured,,,Other,,,Minibus (8-16 passengers)
2022,4937,2,8,Vehicle passenger - rear,Female,45-54,Slightly injured,,,Other,,,Minibus (8-16 passengers)
2022,4938,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Bus or coach (17+ passengers)
2022,4939,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2022,4939,1,2,Vehicle passenger - front,Male,10-16,Slightly injured,,,Other,,,Car
2022,4940,1,1,Vehicle passenger - rear,Female,55-64,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4940,1,2,Vehicle passenger - rear,Female,17-24,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4940,1,3,Vehicle passenger - front,Male,35-44,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4940,2,4,Vehicle passenger - rear,Female,10-16,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4941,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4942,2,1,Vehicle passenger - front,Male,25-34,Slightly injured,,,Other,,,Car
2022,4943,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2022,4944,1,1,Vehicle passenger - front,Male,Under 10,Slightly injured,,,Other,,,Car
2022,4944,1,2,Vehicle passenger - rear,Male,Under 10,Slightly injured,,,Other,,,Car
2022,4945,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2022,4946,2,1,Driver,Male,35-44,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2022,4947,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4948,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2022,4949,2,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4950,1,1,Vehicle passenger - front,Male,17-24,Slightly injured,,,Other,,,Car
2022,4950,1,2,Vehicle passenger - rear,Male,17-24,Slightly injured,,,Other,,,Car
2022,4950,1,3,Vehicle passenger - rear,Male,10-16,Slightly injured,,,Other,,,Car
2022,4951,2,1,Driver,Female,55-64,Slightly injured,,,Other,,,Invalid vehicle / other 3 wheeler
2022,4952,2,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2022,4953,1,1,Driver,Male,17-24,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4953,1,2,Vehicle passenger - front,Female,17-24,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4954,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2022,4954,2,2,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4954,1,3,Vehicle passenger - rear,Male,10-16,Slightly injured,,,Other,,,Car
2022,4954,1,4,Vehicle passenger - rear,Female,10-16,Slightly injured,,,Other,,,Car
2022,4955,0,1,Pedestrian,Female,65+,Seriously injured,On footway or verge,Crossing from drivers nearside,Other,Not a bus or coach passenger,No,
2022,4956,0,1,Pedestrian,Male,25-34,Slightly injured,,,Other,,,
2022,4957,1,1,Driver,Male,65+,Slightly injured,,,Other,,,Car
2022,4958,2,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4959,1,1,Driver,Female,17-24,Slightly injured,,,Other,,,Car
2022,4959,1,2,Vehicle passenger - front,Female,10-16,Slightly injured,,,Other,,,Car
2022,4960,0,1,Pedestrian,Female,17-24,Seriously injured,"In carriageway, not crossing",In carriageway stationary - not crossing,Other,Not a bus or coach passenger,No,
2022,4961,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2022,4961,1,2,Vehicle passenger - rear,Male,17-24,Slightly injured,,,Other,,,Car
2022,4961,1,3,Vehicle passenger - front,Male,17-24,Slightly injured,,,Other,,,Car
2022,4961,1,4,Vehicle passenger - rear,Male,17-24,Slightly injured,,,Other,,,Car
2022,4962,0,1,Pedestrian,Female,55-64,Slightly injured,,,Other,,,
2022,4962,1,2,Vehicle passenger - rear,Male,Under 10,Slightly injured,,,Other,,,Car
2022,4962,1,3,Vehicle passenger - rear,Male,Under 10,Slightly injured,,,Other,,,Car
2022,4963,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4964,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2022,4965,0,1,Pedestrian,Female,55-64,Seriously injured,In carriageway on pedestrian crossing,Crossing from drivers nearside,Other,Not a bus or coach passenger,No,
2022,4966,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2022,4966,2,2,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4966,2,3,Vehicle passenger - front,Female,65+,Slightly injured,,,Other,,,Car
2022,4967,1,1,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2022,4967,1,2,Vehicle passenger - front,Male,25-34,Slightly injured,,,Other,,,Car
2022,4968,0,1,Pedestrian,Male,17-24,Seriously injured,"In carriageway, not crossing",Walking in carriageway back to traffic,Other,Not a bus or coach passenger,No,
2022,4969,2,1,Driver,Male,45-54,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2022,4970,1,1,Driver,Male,65+,Slightly injured,,,Other,,,Car
2022,4971,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4972,0,1,Pedestrian,Female,25-34,Slightly injured,,,Other,,,
2022,4973,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4973,2,2,Driver,Female,25-34,Slightly injured,,,Other,,,Car
2022,4974,1,1,Driver,Female,35-44,Slightly injured,,,Other,,,Car
2022,4974,2,2,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2022,4974,6,3,Driver,Male,45-54,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2022,4974,6,4,Vehicle passenger - front,Male,35-44,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2022,4974,6,5,Vehicle passenger - front,Male,25-34,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2022,4974,6,6,Vehicle passenger - rear,Male,17-24,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2022,4975,1,1,Driver,Female,55-64,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4975,2,2,Driver,Female,25-34,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Car
2022,4975,3,3,Driver,Male,45-54,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,No,Goods 3.5 tonnes or less
2022,4976,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4977,1,1,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2022,4978,1,1,Driver,Male,45-54,Slightly injured,,,Other,,,Car
2022,4979,1,1,Vehicle passenger - front,Female,17-24,Slightly injured,,,Other,,,Car
2022,4980,1,1,Driver,Male,17-24,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2022,4981,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2022,4982,1,1,Driver,Female,65+,Slightly injured,,,Other,,,Car
2022,4983,2,1,Driver,Male,55-64,Slightly injured,,,Other,,,Bus or coach (17+ passengers)
2022,4984,0,1,Pedestrian,Female,35-44,Seriously injured,In carriageway on pedestrian crossing,Unknown / other,Other,Not a bus or coach passenger,No,
2022,4985,1,1,Driver,Female,65+,Slightly injured,,,Other,,,Car
2022,4986,1,1,Driver,Male,55-64,Slightly injured,,,Other,,,Car
2022,4987,1,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2022,4988,2,1,Driver,Female,65+,Slightly injured,,,Other,,,Invalid vehicle / other 3 wheeler
2022,4989,2,1,Driver,Male,17-24,Slightly injured,,,Other,,,Car
2022,4990,1,1,Driver,Female,65+,Seriously injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2022,4990,3,2,Driver,Female,17-24,Slightly injured,Not a pedestrian,Not a pedestrian,Other,Not a bus or coach passenger,,Car
2022,4991,1,1,Driver,Female,45-54,Slightly injured,,,Other,,,Car
2022,4991,1,2,Vehicle passenger - front,Female,25-34,Slightly injured,,,Other,,,Car
2022,4992,1,1,Driver,Female,55-64,Slightly injured,,,Other,,,Car
2022,4993,1,1,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4993,1,2,Vehicle passenger - front,Male,17-24,Slightly injured,,,Other,,,Car
2022,4993,2,3,Driver,Male,25-34,Slightly injured,,,Other,,,Car
2022,4993,3,4,Driver,Male,35-44,Slightly injured,,,Other,,,Car
2022,4993,4,5,Driver,Male,25-34,Slightly injured,,,Other,,,Goods 3.5 tonnes or less
2022,4994,0,1,Pedestrian,Male,55-64,Slightly injured,,,Other,,,
2022,4995,1,1,Driver,Female,55-64,Slightly injured,,,Other,,,Car
